1204028.79065, 3,   1.272,  5.787,  7.916
1204028.99317, 3,   0.942,  5.348,  7.934, 5,  11.549,  0.301, 27.000
1204029.19565, 3,   0.364,  4.809,  8.506, 4,  -0.365,  0.301, -0.027, 5,  13.049,  0.975, 25.650
1204029.39814, 3,  -0.229,  4.264,  8.756, 4,  -0.327,  0.343, -0.029, 5,  14.700,  2.925, 25.650
1204029.60068, 3,  -0.569,  3.787,  8.779, 4,  -0.251,  0.299, -0.001, 5,  14.626,  3.601, 27.525
1204029.80317, 3,  -0.593,  4.409,  8.682, 4,  -0.065,  0.042,  0.009, 5,  15.900,  6.226, 27.075
1204030.00568, 3,  -2.254,  5.095,  8.050, 4,   0.755,  0.641, -0.189, 5,  17.175,  2.925, 29.926
1204030.20816, 3,  -1.610,  4.775,  8.522, 4,  -0.015, -0.180, -0.093, 5,  19.800,  2.550, 30.675
1204030.41065, 3,  -1.190,  4.399,  8.522, 4,  -0.340, -0.185,  0.045, 5,  18.675,  3.825, 29.926
1204030.61313, 3,  -0.490,  3.915,  8.995, 4,  -0.192, -0.412,  0.050, 5,  16.501,  3.900, 28.351
1204030.81562, 3,  -0.516,  2.958,  9.327, 4,  -0.397, -0.079,  0.024, 5,  15.300,  6.450, 27.301
1204031.01813, 3,  -0.484,  2.096,  9.495, 4,  -0.629,  0.113,  0.047, 5,  15.376,  9.151, 26.700
1204031.22065, 3,  -1.104,  2.226,  9.484, 4,  -0.030,  0.173, -0.027, 5,  15.526, 11.475, 26.926
1204031.42313, 3,  -1.425,  2.961,  8.710, 4,   0.386,  0.350,  0.405, 5,  17.401,  8.850, 27.750
1204031.62558, 3,  -1.690,  3.282,  9.471, 4,   0.130,  0.127,  0.140, 5,  19.125,  6.676, 30.150
1204031.82813, 3,  -1.295,  3.029,  9.170, 4,   0.063, -0.298, -0.211, 5,  19.125,  6.900, 29.851
1204032.03058, 3,  -1.177,  3.111,  8.919, 4,  -0.097,  0.276,  0.061, 5,  19.051,  7.350, 28.951
1204032.23309, 3,  -1.557,  2.844,  9.470, 4,  -0.132, -0.341, -0.488, 5,  17.700,  9.375, 28.351
1204032.43560, 3,  -1.885,  3.383,  9.076, 4,   0.197,  0.385,  0.234, 5,  19.426,  9.676, 28.650
1204032.63802, 3,  -1.125,  3.663,  9.066, 4,   0.289, -0.042,  0.411, 5,  19.501,  5.550, 29.700
1204032.84054, 3,   0.086,  2.626,  9.316, 4,  -0.606, -0.775, -0.255, 5,  17.250,  4.126, 27.225
1204033.04308, 3,   0.309,  2.814,  9.284, 4,  -0.137, -0.371,  0.104, 5,  12.750, 10.501, 24.075
1204033.24557, 3,  -0.148,  3.602,  9.184, 4,   0.786,  0.377, -0.275, 5,  13.499,  6.676, 25.575
1204033.44802, 3,   0.366,  3.454,  9.067, 4,  -0.361, -0.539, -0.024, 5,  14.024,  7.350, 24.525
1204033.65056, 3,  -0.634,  4.102,  8.778, 4,   0.455,  0.587, -0.109, 5,  16.875,  7.201, 25.876
1204033.85302, 3,  -0.403,  3.449,  9.006, 4,  -0.241, -0.086, -0.063, 5,  15.976,  6.375, 27.376
1204034.05551, 3,   3.316,  4.239,  8.346, 4,   0.231, -2.021, -0.209, 5,  14.476,  7.800, 23.775
1204034.25805, 3,   1.429,  4.196,  8.663, 4,   0.104,  0.769,  0.054, 5,   4.726,  7.576, 20.100
1204034.46051, 3,   1.204,  3.552,  8.947, 4,  -0.200,  0.283,  0.093, 5,  12.451,  9.151, 22.951
1204034.66299, 3,   0.912,  3.171,  9.260, 4,  -0.334,  0.227,  0.077
1204034.86551, 3,   0.089,  3.378,  8.956, 4,  -0.056,  0.274,  0.033, 5,  12.750,  9.525, 23.550
1204035.06799, 3,   1.494,  2.809,  8.045, 4,   0.274,  0.042,  0.069, 5,  10.725,  8.250, 23.325
1204035.27051, 3,   3.780, -0.900,  5.084, 4,  -0.386, -0.874,  0.122
1204035.47299, 3,  11.644, -5.551,  9.409, 4,  -0.949, -2.205,  1.333, 5,   3.076, 11.026, 19.275
1204035.67542, 3,   9.699, -3.198,  2.282, 4,   0.677, -3.066,  4.361, 5, -21.150, 22.801, 24.901
1204035.87797, 3,   8.974, -5.593,  0.785, 4,  -0.569, -0.091,  0.043, 5, -25.876, 22.200, 29.625
1204036.08045, 3,   7.646, -5.569,  0.672, 4,  -0.128, -1.531, -1.344, 5, -29.401, 22.501, 31.950
1204036.28293, 3,   6.067, -8.132,  0.156, 4,  -0.712,  0.613,  1.447, 5, -24.901, 31.050, 31.200
1204036.48542, 3,   5.521, -6.083, -0.564, 4,  -0.101,  0.182,  0.587, 5, -24.001, 31.500, 31.876
1204036.68790, 3,   3.236,-10.948,  0.979, 4,   0.308,  0.067,  0.821, 5, -14.175, 35.925, 29.926
1204036.89042, 3,  -1.429, -9.457,  0.489, 4,  -0.012, -0.125,  2.354, 5, -12.601, 39.151, 28.725
1204037.09293, 3,   0.026, -9.855,  1.374, 4,   0.169,  0.140, -0.155, 5, -10.500, 37.724, 27.525
1204037.29539, 3,   1.116, -9.604,  1.392, 4,   0.073,  1.124, -0.177, 5,  -5.325, 38.326, 25.876
1204037.97269, 3,   0.354, -7.091, -1.298, 4,  -1.381, -0.326, -0.769, 5, -11.250, 44.551, 40.201
1204037.99283, 3,   1.007, -6.361, -1.667
1204038.01304, 3,   1.239, -5.808, -1.646
