1209384.75133, 3,  -0.462,-10.456, -1.513, 4,  -1.476, -0.010, -0.519, 5,  20.151, 44.066, -4.962
1209384.91338, 3,  -0.068, -7.815, -1.302, 4,  -0.256, -1.085, -0.848, 5,  12.276, 48.715, -5.487
1209385.07539, 3,  -0.826, -9.855, -2.350, 4,   0.942, -1.142, -0.064
1209385.23741, 3,   1.431, -8.918, -2.316, 5,   8.826, 45.941,-14.262
1209385.39943, 3,  -2.880,-11.147, -0.167, 4,   0.045, -0.696, -0.081, 5,   7.326, 45.792,-17.339
1209385.56142, 3,  -1.113,-10.457,  2.373, 4,   0.558,  0.384,  0.350, 5,   9.875, 43.690,-20.187
1209385.72350, 3,  -0.912, -8.943,  0.762, 4,   0.333,  1.285, -0.146, 5,  14.450, 41.740,-20.638
1209385.88548, 3,   0.094,-10.393,  0.776, 4,   0.237,  1.040,  0.442
1209386.04753, 3,  -1.128,-10.026,  1.043, 5,  23.076, 39.265,-18.762
1209386.20955, 3,  -1.459,-10.405,  0.146, 4,  -0.008,  0.366,  0.201, 5,  24.951, 37.842,-15.988
1209386.37157, 3,  -3.482, -8.148,  0.435, 4,  -0.158, -0.040,  0.426, 5,  26.601, 35.890,-16.588
1209386.53359, 3,  -3.763, -8.931,  0.269, 4,  -0.006, -0.153,  0.449, 5,  30.426, 33.942,-17.262
1209386.69560, 3,  -3.446,-10.260, -0.142, 4,  -0.190,  0.025,  0.096
1209386.85765, 3,  -2.195,-10.555, -1.889, 5,  29.451, 34.616,-14.488
1209387.01967, 3,   0.234, -7.398, -1.701, 4,  -1.058, -0.316, -1.775, 5,  17.751, 45.865, -7.887
1209387.18172, 3,   1.557, -8.409, -4.063, 4,   0.212, -1.429, -0.550, 5,   9.575, 46.841,-14.113
1209387.34367, 3,  -1.434,-12.459, -1.379, 4,  -0.756, -1.233, -0.254, 5,   4.774, 46.692,-10.963
1209387.50572, 3,  -2.385, -9.340,  1.470, 4,   1.043,  0.156,  0.699, 5,  10.326, 45.566,-18.762
1209387.66774, 3,  -0.574, -9.556,  0.047
1209387.82979, 3,  -1.281,-10.148, -0.075, 4,   0.972,  0.730,  0.149, 5,  14.601, 40.240,-24.312
1209387.99181, 3,   0.394,-11.540,  1.207, 4,   0.066,  0.442,  0.665, 5,  20.450, 36.342,-24.538
1209388.15382, 3,  -2.949,-11.027, -1.118, 4,  -1.193, -0.110, -0.458, 5,  16.026, 43.016,-16.437
1209388.31584, 3,   0.173, -8.734, -0.646, 4,  -1.082, -1.543, -1.256, 5,   4.474, 47.742, -9.238
1209388.47786, 3,  -1.497, -7.442, -1.178
1209388.63991, 3,   2.064,-10.898, -5.250, 4,   0.595, -1.153, -0.714, 5,  -5.424, 47.591,-12.238
1209388.80190, 3,  -3.390, -9.682,  1.737, 4,  -0.285, -1.683, -0.114, 5, -10.225, 48.792,-11.563
1209388.96394, 3,  -0.195,-11.138,  0.664, 4,   1.115,  0.842,  0.754, 5,  -2.875, 45.641,-17.787
1209389.12599, 3,  -0.919, -8.981,  0.480, 4,   1.106,  0.953,  0.245, 5,   4.475, 39.716,-27.762
1209389.28798, 3,  -0.798, -9.938,  0.361
1209389.45003, 3,  -1.079,-13.127, -0.450, 4,   0.262,  0.874,  0.333, 5,  10.925, 38.817,-28.288
1209389.61205, 3,  -1.559, -9.634, -0.698, 4,  -1.991,  0.603, -0.777, 5,   6.276, 46.315,-13.737
1209389.77406, 3,  -1.144, -6.988, -0.313, 4,  -0.577, -2.115, -1.227, 5,  -6.476, 48.715, -5.937
1209389.93605, 3,   0.875, -9.630, -4.509, 4,   0.812, -1.030, -0.338, 5, -11.801, 47.366, -9.088
1209390.09810, 3,  -2.682,-10.627, -2.191
1209390.26012, 3,  -1.163, -9.204,  3.369, 4,   0.109, -0.834,  0.635, 5,  -9.550, 47.215, -9.763
1209390.42214, 3,  -0.786,-10.144, -0.644, 4,   1.317,  1.253, -0.154, 5,  -5.275, 44.215,-21.613
1209390.58418, 3,  -0.350, -9.531,  0.752, 4,   0.538,  1.071,  0.297, 5,   2.225, 40.616,-27.238
1209390.74617, 3,  -0.252,-13.035,  0.387, 4,   0.099,  0.364,  0.321, 5,   5.150, 40.166,-26.413
1209390.90822, 3,  -1.561,-10.370, -0.721, 5,  -1.825, 47.740,-12.238
1209391.07021, 3,  -0.222, -9.325, -0.724, 4,  -1.988, -0.283, -0.997
1209391.23225, 3,  -1.174, -5.295, -2.233, 4,  -0.578, -1.978, -1.405, 5, -16.150, 46.991, -2.338
1209391.39427, 3,   1.069,-10.954, -6.275, 4,   0.259, -0.860, -0.121, 5, -17.876, 46.916, -1.213
1209391.55626, 3,  -3.276,-10.324,  0.052, 4,   0.631, -0.041,  0.287, 5, -14.801, 45.641, -6.462
1209391.71834, 3,  -0.402,-10.061,  1.551, 5,  -5.876, 43.916,-21.388
1209391.88036, 3,   0.223, -9.281,  0.531, 4,   1.377,  2.152,  0.417
1209392.04240, 3,   0.919, -9.587,  0.368, 4,   1.003,  1.778,  0.408, 5,   5.899, 37.766,-28.963
1209392.20442, 3,  -0.867,-14.878, -1.725, 4,  -0.960,  0.898, -0.027, 5,  11.975, 41.891,-23.788
1209392.36641, 3,   0.769,-10.432,  0.221, 4,  -1.294, -1.432, -1.998, 5,  -1.151, 49.091,-13.438
1209392.52843, 3,  -4.133, -2.720,  0.779, 5, -11.501, 49.692, -4.512
1209392.69048, 3,   1.267,-12.733, -6.196, 4,   0.861, -1.914, -0.389
1209392.85249, 3,  -3.357,-11.737,  5.579, 4,  -0.094, -0.109,  0.416, 5, -14.200, 47.217, -7.362
1209393.01451, 3,   0.774, -9.009,  0.224, 4,   1.577,  2.220, -0.155, 5,  -7.150, 46.616,-17.712
1209393.17653, 3,   1.757,-10.990, -0.051, 4,   0.591,  1.607,  0.714, 5,   3.500, 40.166,-28.513
1209393.33855, 3,  -0.310,-13.571, -1.695, 5,  10.851, 40.392,-25.288
1209393.50060, 3,   0.680,-10.255,  0.170, 4,  -1.762,  0.627, -1.221, 5,  -1.825, 49.916, -9.537
1209393.66255, 3,  -3.095, -3.624,  0.355, 4,  -0.810, -3.002, -1.048
1209393.82464, 3,   0.542,-13.411, -7.198, 4,   0.528, -0.702, -0.306, 5, -11.501, 49.466, -8.337
1209393.98666, 3,  -2.782, -9.961,  4.588, 4,   0.900,  0.886,  0.573, 5, -10.899, 49.091, -8.487
1209394.14868, 3,   1.281, -9.674,  0.425, 5,  -0.925, 44.966,-21.988
1209394.31072, 3,   0.825,-10.420, -0.067, 4,   1.427,  2.037,  0.242, 5,  10.176, 39.191,-28.513
1209394.47271, 3,   1.560,-12.713, -1.629, 4,   0.285,  0.847,  0.484
1209394.63476, 3,  -1.528,-12.088, -0.462, 4,  -2.172, -0.078, -1.217, 5,   9.801, 43.690,-21.013
1209394.79678, 3,  -1.747, -3.970,  0.934, 4,  -0.321, -2.449, -0.965, 5,  -0.850, 49.690, -6.763
1209394.95880, 3,   0.824,-13.098, -7.970, 5, -10.901, 47.891, -7.738
1209395.12084, 3,  -2.827, -9.574,  4.292, 4,   0.370, -1.162, -0.174, 5,  -9.476, 47.891,-10.812
1209395.28286, 3,   1.134, -9.229,  1.576, 4,   1.237,  1.648,  0.318
1209395.44488, 3,   1.109, -9.866, -0.306, 4,   0.978,  1.834,  0.127, 5,  -2.275, 42.715,-24.239
1209395.60690, 3,   1.855,-12.252, -0.605, 4,   0.196,  0.736,  0.355, 5,   8.525, 38.290,-29.037
1209395.76892, 3,  -1.778,-13.220, -0.793, 5,   8.751, 43.991,-21.088
1209395.93093, 3,   0.136, -5.941,  1.174, 4,  -2.269, -0.789, -1.136, 5,  -4.001, 49.091, -7.513
1209396.09298, 3,  -0.756,-11.390, -6.478, 4,   0.097, -2.088, -0.845
1209396.25497, 3,  -1.885, -9.521,  2.444, 4,  -0.075, -0.371,  0.161, 5, -11.951, 49.242, -8.638
1209396.41705, 3,   0.989, -9.727,  1.699, 4,   1.587,  2.025,  0.139, 5,  -6.700, 47.740,-12.688
1209396.57904, 3,   1.063, -9.448, -0.045, 5,   2.600, 42.416,-26.112
1209396.74105, 3,   2.367,-11.852, -0.727, 4,   0.925,  1.826,  0.458, 5,  14.375, 36.790,-29.189
1209396.90307, 3,  -1.829,-13.680, -0.542, 4,  -1.162,  0.232, -0.244, 5,   8.676, 46.916,-13.812
1209397.06509, 3,   1.631, -6.415,  0.519, 4,  -1.563, -1.770, -1.250
1209397.22717, 3,  -2.375, -9.855, -3.537, 4,   0.755, -1.655, -0.698, 5,  -5.576, 48.792, -8.788
1209397.38912, 3,   0.113,-10.918, -1.054, 5, -10.899, 47.591,-10.738
1209397.55117, 3,  -0.239, -9.259,  3.259, 4,   0.098, -0.168,  0.443, 5,  -5.725, 45.641,-18.088
1209397.71322, 3,   1.114, -8.960,  0.673, 4,   1.544,  2.357, -0.236, 5,   5.075, 40.390,-28.062
1209397.87521, 3,   3.054,-11.879, -0.484, 4,   0.803,  1.425,  0.595
1209398.03729, 3,  -1.601,-13.905, -0.568, 4,  -2.160,  0.034, -0.809, 5,  12.575, 40.166,-27.988
1209398.19927, 3,   1.713, -7.826,  0.179, 5,   1.775, 49.692,-10.437
1209398.36129, 3,  -2.205, -7.150, -3.088, 4,  -0.879, -2.636, -0.988, 5,  -9.026, 48.866, -9.387
1209398.52331, 3,  -0.222,-11.888, -1.018, 4,   0.451, -1.020, -0.387, 5,  -8.951, 49.091, -8.713
1209398.68533, 3,   1.259, -9.721,  1.690, 4,   1.168,  1.353,  0.525
1209398.84738, 3,   0.850, -9.324,  0.199, 4,   1.062,  1.596,  0.065, 5,  -1.451, 45.341,-23.488
1209399.00936, 3,   2.823,-11.574, -0.413, 5,   9.052, 39.641,-28.963
1209399.17144, 3,  -2.152,-13.921, -0.466, 4,   0.007,  0.836,  0.245, 5,   8.975, 45.041,-19.513
1209399.33343, 3,   2.519, -7.423, -0.180, 4,  -2.295, -0.837, -1.154, 5,  -4.150, 50.891, -5.338
1209399.49548, 3,  -2.862, -6.427, -1.786, 4,   0.483, -1.778, -0.812
1209399.65747, 3,   1.117,-11.215, -4.446, 4,   0.248, -0.938,  0.029, 5, -11.349, 47.966, -9.912
1209399.81951, 3,  -0.862,-10.595,  3.522, 5, -10.901, 48.041,-10.588
1209399.98150, 3,   1.412, -9.442, -0.244, 4,   0.914,  2.079,  0.384, 5,  -0.626, 44.292,-24.088
1209400.14355, 3,   2.166,-10.390,  0.254, 4,   0.992,  1.708,  0.161, 5,   9.801, 39.417,-28.587
1209400.30560, 3,   1.980,-13.180, -2.254, 4,  -0.346,  0.917,  0.038, 5,  10.551, 45.790,-16.888
1209400.46758, 3,   0.482,-11.453,  0.032, 4,  -2.053, -1.307, -1.159
1209400.62966, 3,  -1.477, -2.859,  1.231, 5,  -2.725, 50.816, -6.163
1209400.79165, 3,   1.099,-13.812, -7.249, 4,   0.755, -1.965, -0.803, 5,  -9.550, 48.265,-11.488
1209400.95364, 3,  -1.241, -9.980,  4.874, 4,  -0.244, -0.424,  0.358, 5,  -5.650, 47.966,-13.437
1209401.11566, 3,   1.214, -9.479, -0.006, 4,   1.394,  1.860,  0.031, 5,   2.675, 42.265,-24.837
1209401.27770, 3,   1.784,-10.186, -0.532, 4,   0.931,  1.650,  0.566
1209401.43975, 3,   2.598,-12.661, -1.380, 5,  14.000, 37.840,-28.137
1209401.60177, 3,  -0.938,-12.180, -0.444, 4,  -1.430, -0.235, -0.467, 5,   6.201, 48.192,-15.463
1209401.76379, 3,  -0.618, -4.356,  1.320, 4,  -1.219, -1.941, -0.983, 5,  -5.725, 50.665, -8.412
1209401.92581, 3,   1.271,-13.163, -7.673, 4,   0.678, -0.815, -0.767, 5, -11.501, 49.541,-11.563
1209402.08782, 3,  -1.733, -9.290,  5.082, 4,   0.255,  0.048,  0.702
1209402.24981, 3,   1.595, -9.605,  0.393, 5,  -4.001, 47.215,-17.787
1209402.41189, 3,   1.490,-10.016, -0.469, 4,   1.531,  2.393,  0.027, 5,   7.100, 41.966,-26.787
1209402.57391, 3,   2.834,-12.618, -1.306, 4,   0.402,  0.888,  0.598, 5,  12.651, 40.466,-24.388
1209402.73596, 3,  -1.526,-12.770, -0.340, 4,  -2.146, -0.092, -0.889, 5,   2.524, 50.066, -9.837
1209402.89794, 3,   0.374, -4.736,  1.357, 4,  -0.574, -3.041, -0.934
1209403.05999, 3,  -0.036,-13.033, -6.975, 5,  -8.650, 49.690, -9.763
1209403.22198, 3,  -0.603, -8.222,  2.993, 4,   0.352, -0.857, -0.518, 5, -12.175, 48.341,-10.362
1209403.38400, 3,   1.306,-10.133,  1.139, 4,   1.023,  1.798,  0.578, 5,  -7.225, 47.815,-13.963
1209403.54601, 3,   1.232, -9.510, -0.299, 4,   1.235,  1.972,  0.221, 5,   3.949, 41.666,-26.187
1209403.70809, 3,   3.430,-12.148, -0.974, 4,   0.069,  0.657,  0.381, 5,  12.726, 39.491,-28.214
1209403.87008, 3,  -2.032,-13.600, -0.308
1209404.03210, 3,   0.962, -5.467,  1.175, 4,  -2.210, -1.246, -1.161, 5,   5.675, 48.941,-12.688
1209404.19412, 3,  -0.514,-11.286, -5.747, 4,   0.226, -2.134, -0.953, 5,  -8.051, 49.767, -6.989
1209404.35616, 3,  -0.314, -9.741,  1.409, 4,   0.333, -0.064,  0.142, 5, -11.125, 46.916,-12.688
1209404.51818, 3,   1.259, -9.629,  2.316, 4,   1.103,  1.935,  0.294, 5,  -3.474, 45.192,-20.264
1209404.68023, 3,   0.928, -9.091,  0.148
1209404.84222, 3,   3.682,-12.202, -1.116, 4,   0.862,  1.828,  0.461, 5,   9.575, 39.342,-27.162
1209405.00424, 3,  -1.721,-13.895, -0.338, 4,  -1.302,  0.068, -0.448, 5,  13.176, 40.765,-23.788
1209405.16628, 3,   1.323, -5.441,  1.383, 4,  -1.495, -2.278, -1.086, 5,   1.100, 50.366, -9.763
1209405.32830, 3,  -0.178,-11.785, -5.676, 4,   0.778, -1.069, -0.869, 5,  -9.775, 49.240, -8.862
1209405.49035, 3,  -0.949, -9.453,  1.992
1209405.65231, 3,   1.059, -9.398,  2.359, 4,   0.516,  0.196,  0.679, 5,  -8.125, 47.966,-13.588
1209405.81439, 3,   1.461, -9.401, -0.040, 4,   1.331,  2.440,  0.006, 5,   2.225, 42.790,-25.063
1209405.97640, 3,   3.720,-11.835, -1.066, 4,   0.375,  0.977,  0.614, 5,  12.425, 38.216,-27.689
1209406.13842, 3,  -2.578,-14.016, -0.555, 4,  -2.131, -0.830, -0.882, 5,   9.726, 46.016,-17.638
1209406.30047, 3,   1.394, -5.208,  0.770, 5,  -3.101, 50.441, -6.163
1209406.46243, 3,  -0.350,-11.616, -6.374, 4,  -0.425, -2.275, -0.964
1209406.62447, 3,  -1.108, -9.835,  2.923, 4,   0.467, -0.702, -0.194, 5, -11.351, 49.016,-10.437
1209406.78652, 3,   1.139, -9.367,  1.868, 4,   1.219,  1.966,  0.395, 5,  -5.426, 46.991,-17.789
1209406.94851, 3,   1.718, -9.318,  0.057, 4,   0.780,  2.000,  0.296, 5,   8.226, 41.367,-26.112
1209407.11053, 3,   3.558,-12.122, -1.224, 5,  15.950, 39.267,-25.438
1209407.27261, 3,  -1.471,-13.412, -0.253, 4,  -0.547,  0.395, -0.062
1209407.43463, 3,   1.242, -5.977,  1.443, 4,  -1.736, -1.825, -1.237, 5,   5.299, 49.316,-10.287
1209407.59664, 3,  -0.682,-11.281, -5.426, 4,   0.806, -1.644, -0.850, 5,  -8.426, 49.240,-10.138
1209407.75866, 3,  -0.598,-10.141,  1.907, 4,   0.063, -0.075,  0.517, 5, -11.725, 48.792,-11.938
1209407.92068, 3,   1.109, -9.145,  2.972, 5,  -2.051, 44.215,-21.463
1209408.08270, 3,   1.335, -9.257,  0.126, 4,   1.316,  2.225, -0.120
1209408.24471, 3,   3.517,-11.793, -1.076, 4,   0.629,  1.647,  0.532, 5,  10.326, 40.166,-27.087
1209408.40673, 3,  -1.371,-13.803, -0.693, 4,  -1.830, -0.225, -0.759, 5,  11.525, 43.690,-20.863
1209408.56875, 3,   1.724, -6.180,  0.931, 4,  -0.986, -2.599, -0.899, 5,   1.924, 50.066, -7.437
1209408.73080, 3,  -1.358,-10.854, -4.585, 5,  -8.351, 48.416,-11.188
1209408.89285, 3,   0.072, -9.798,  0.270, 4,   0.656, -0.936, -0.658
1209409.05480, 3,   0.711, -9.607,  2.427, 4,   0.725,  0.866,  0.615, 5,  -5.650, 47.366,-13.138
1209409.21688, 3,   1.176, -9.160, -0.067, 4,   1.236,  2.119,  0.049, 5,   2.600, 43.616,-25.513
1209409.37884, 3,   3.543,-11.930, -0.963, 4,   0.319,  0.882,  0.521, 5,  12.875, 37.766,-27.687
1209409.54089, 3,  -1.247,-13.827, -0.494, 5,   7.925, 46.692,-15.837
1209409.70291, 3,   1.474, -6.640,  0.987, 4,  -2.244, -1.120, -1.097, 5,  -5.951, 49.991, -6.088
1209409.86495, 3,  -1.636, -9.829, -4.201, 4,  -0.081, -2.509, -1.009
1209410.02700, 3,  -0.034,-10.342,  0.339, 4,   0.266, -0.284,  0.080, 5, -10.899, 48.941,-10.812
1209410.18902, 3,   1.071, -9.926,  1.888, 4,   1.208,  1.898,  0.280, 5,  -4.526, 46.091,-17.038
1209410.35101, 3,   1.571, -8.953, -0.189, 5,   6.801, 41.290,-26.488
1209410.51302, 3,   3.346,-11.644, -0.585, 4,   0.872,  1.862,  0.396, 5,  13.326, 39.641,-26.187
1209410.67507, 3,  -1.458,-13.930, -0.757, 4,  -0.820,  0.156, -0.272
1209410.83709, 3,   2.032, -7.143,  0.459, 4,  -1.720, -1.645, -1.033, 5,   3.650, 51.190, -9.914
1209410.99911, 3,  -1.828, -7.690, -2.291, 4,   0.938, -1.341, -0.815, 5,  -7.376, 50.291, -9.688
1209411.16116, 3,   1.034,-12.119, -2.960, 5, -11.426, 49.091, -9.013
1209411.32314, 3,   1.979,-10.387,  2.448, 4,  -0.279, -0.079,  0.411, 5,  -2.950, 46.167,-19.888
1209411.48519, 3,  -0.117, -8.301,  0.458, 4,   1.613,  1.807,  0.128
1209411.64718, 3,   3.750,-11.783, -0.188, 4,   0.755,  1.486,  0.665, 5,  10.101, 40.240,-29.938
1209411.80926, 3,  -0.858,-13.763, -0.525, 4,  -2.146, -0.600, -0.844, 5,   9.351, 44.141,-23.187
1209411.97125, 3,   1.390, -8.119,  1.014, 5,  -3.026, 50.665, -8.487
1209412.13329, 3,  -1.863, -6.955, -2.655, 4,  -0.832, -2.865, -0.669, 5, -10.451, 49.841, -9.088
1209412.29534, 3,  -0.189,-11.790, -3.829, 4,   0.415, -0.654, -0.412
1209412.45733, 3,   0.382, -9.136,  4.407, 4,   1.190,  0.222,  0.169, 5,  -9.926, 48.491,-11.412
1209412.61938, 3,   1.245, -8.541,  0.034, 4,   1.111,  2.817, -0.100, 5,  -0.475, 44.066,-25.813
1209412.78137, 3,   4.015,-11.975, -0.130, 5,   9.276, 39.491,-28.888
1209412.94341, 3,   0.073,-13.614, -1.071, 4,   0.320,  1.539,  0.218, 5,   8.450, 47.665,-13.963
